chembl_id,canonical_smiles
CHEMBL268785,C/C(=C\CN1CC(=O)NC1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL447236,C/C(=C/C=C/Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccccc3)oc2C)c1
CHEMBL7299,COc1ccc(/C(=C\Cn2oc(=O)[nH]c2=O)c2cccc(OCc3nc(-c4ccc(C(F)(F)F)cc4)oc3C)c2)cc1
CHEMBL7093,C/C(=C\CC1SC(=O)NC1=O)c1cccc(OCc2nc(-c3ccc(OC(F)(F)F)cc3)oc2C)c1
CHEMBL427957,CC[C@H]1C[C@@H](C)Nc2cc3nc(O)cc(C(F)(F)F)c3cc21
CHEMBL428140,CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)CN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(=O)O)[C@@H](C)O
CHEMBL7250,CC(C)NCC(O)COc1ccc(CCOC2CCCCC2)cc1
CHEMBL7343,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccccc1OCc1nc(-c2ccc(C(F)(F)F)cc2)oc1C
CHEMBL266474,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)[nH]c2=O)c2ccc(Cl)cc2)c1
CHEMBL268879,CC(C(=O)Nc1ccc2nc(N)nc(N)c2c1Cl)c1ccccc1
CHEMBL7090,CCOC(=O)CCC(NC(=O)c1ccc2nc(N)nc(N)c2c1C)C(=O)OCC
CHEMBL409291,CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)CN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(=O)O)[C@@H](C)O
CHEMBL6479,CCNc1cccnc1N1CCN(C(=O)c2ccco2)CC1
CHEMBL267219,Cc1c(NC(=O)Cc2cccc(C(F)(F)F)c2)ccc2nc(N)nc(N)c12
CHEMBL6653,Nc1nc(N)c2cc(NC(=O)Cc3cccc(C(F)(F)F)c3)ccc2n1
CHEMBL6665,O=c1c(-c2ccc(O)cc2O)coc2cc(O)cc(O)c12
CHEMBL6950,NCc1ccc2nc(N)nc(N)c2c1
CHEMBL266545,CCNc1cccnc1N1CCN(C(=O)c2cccs2)CC1
CHEMBL269382,CCNc1cccnc1N1CCN(C(=O)c2ccc[nH]2)CC1
CHEMBL268786,Nc1nc(S)nc2ccc(Sc3ccc4ccccc4c3)cc12
CHEMBL7104,Nc1ncnc2ccc(S(=O)(=O)c3ccc4ccccc4c3)cc12
CHEMBL267002,Nc1nc(N)c2cc(Cl)ccc2n1
CHEMBL7052,Oc1cc(Nc2ccccc2)ncn1
CHEMBL267004,Oc1[nH]cnc2nc3ccccc3c1-2
CHEMBL269254,CCCCc1oc2ccccc2c1COc1cccc(/C(C)=C/Cn2oc(=O)[nH]c2=O)c1
CHEMBL426,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
CHEMBL267180,COc1cc2c(cc1OC)Nc1ncn(CCN3CCOCC3)c(=O)c1C2
CHEMBL266404,COc1ccc2c(c1)Nc1ncnc(O)c1C2
CHEMBL6881,COc1ccc2c(c1)Cc1c(O)ncnc1N2
CHEMBL6952,COc1cc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)cc(/C(C)=C/Cn2oc(=O)[nH]c2=O)c1
CHEMBL7190,C/C(=C\CC1SC(=O)NC1=O)c1cccc(OCc2nc(-c3ccccc3)oc2C)c1
CHEMBL7130,CC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1
CHEMBL267692,CC(C)(C)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL7105,CC1CCc2nc(N)nc(O)c2C1
CHEMBL266873,C/C(=C\CC1OC(=O)NC1=O)c1cccc(OCCc2nc(-c3ccccc3)oc2C)c1
CHEMBL6897,Nc1nc(O)c2c(Sc3ccc4ccccc4c3)cccc2n1
CHEMBL7245,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL267375,CC(C)NCC(O)COc1ccc(CCOC2CCCC2)cc1
CHEMBL414202,C=CC[C@H](NC(=O)[C@@H]1C[C@@H](CCCc2cccc3ccccc23)c2c(Cl)nc(NCc3cccc(OC)c3)c(=O)n21)B1OC2CC3CC(C3(C)C)[C@@]2(C)O1
CHEMBL406591,CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)CN)[C@@H](C)O)C(=O)O
CHEMBL6836,COC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL404320,Nc1nc(O)nc2ccccc12
CHEMBL6419,Nc1nc(O)c2c(n1)CCCC2
CHEMBL266540,O=c1[nH]cnc2ccccc12
CHEMBL6748,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2coc(-c3ccc(C(F)(F)F)cc3)n2)c1
CHEMBL6823,Nc1nc(N)c2c(/C=C/c3ccc4ccccc4c3)cccc2n1
CHEMBL267666,O=c1[nH]c(=S)c2cc(Sc3ccc4ccccc4c3)ccc2[nH]1
CHEMBL7341,CC1(C)N=C(N)N=C(N)N1c1ccc(I)cc1
CHEMBL7427,Nc1nc(N)c2cc(CNC(=O)c3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL7347,Nc1nc(N)c2cc(CNC(=O)c3ccc4ccccc4c3)ccc2n1
CHEMBL7348,COc1cc(O)ccc1-c1coc2cc(O)cc(O)c2c1=O
CHEMBL269318,CC(C)Nc1nc2ccccc2n2cnnc12
CHEMBL7231,CCC[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1CC
CHEMBL7251,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1
CHEMBL274222,COc1cc(Cc2c(-c3ccc(OCCN4CCCC4)cc3)sc3cc(NS(C)(=O)=O)ccc23)ccc1CN1CCCC1
CHEMBL7361,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(OCC(F)(F)F)cc3)oc2C)c1
CHEMBL7360,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2ccc3c(Cl)cccc3c2)c1
CHEMBL414014,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCC#Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1
CHEMBL269044,c1ccc2c(c1)nc(NC1CCCC1)c1nncn12
CHEMBL6841,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3ccc(Br)cc3)ccc2n1
CHEMBL267400,Cc1nnc2c(NC3CCCC3)nc3ccccc3n12
CHEMBL267878,COc1cc2c3c(c1)-c1c(ccc(OC)c1OC)CC3N(CCN(CCCl)CCCl)CC2
CHEMBL7033,CCN(CC)c1nc2ccccc2n2cnnc12
CHEMBL6819,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(C2CC2Cn2oc(=O)[nH]c2=O)c1
CHEMBL7058,C[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C
CHEMBL6890,CCc1nnc2c(NC3CC3)nc3ccccc3n12
CHEMBL7060,COc1ccc2c(c1OC(C)=O)-c1cc(O)cc3c1C(C2)N(C(=O)CN(CCCl)CCCl)CC3
CHEMBL6872,CCOC(=O)c1cc2ccccn2/c(=N/c2ccc(OC)cc2)n1
CHEMBL427,CN(CCCl)CCCl
CHEMBL7054,C[C@](O)(CO)c1cc2c3c(ccc2o1)[C@@H]1COc2cc(O)ccc2[C@@H]1O3
CHEMBL266321,CCNc1cccnc1N1CCN(C(=O)c2nc3ccccc3o2)CC1
CHEMBL7061,C=C1[C@@H](CC(N)=O)[C@H]1CCCCCCCC
CHEMBL268071,FC(F)(F)c1nnc2c(NC3CCCC3)nc3ccccc3n12
CHEMBL266978,CCCc1nnc2c(NC3CCCC3)nc3ccccc3n12
CHEMBL6743,CCOC(=O)c1cc2ccccn2/c(=N/c2ccc(F)cc2)n1
CHEMBL7044,CCOC(=O)c1cc2ccccn2/c(=N/c2ccc(Br)cc2)n1
CHEMBL266269,CC[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C
CHEMBL7053,CC[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C
CHEMBL6869,C=C1[C@@H](CC(N)=O)[C@H]1CCCCCCCCCCCC
CHEMBL268377,COc1ccc(S(=O)(=O)N2CN(C(C)C)C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL7108,COc1ccc(S(=O)(=O)N2CN(C(C)(C)C)C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL7134,Nc1nc(N)c2c(CCc3ccc4ccccc4c3)cccc2n1
CHEMBL266875,Nc1nc(N)c2c(CSc3ccc(Cl)cc3)cccc2n1
CHEMBL267005,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(Oc2ccccc2)c1
CHEMBL267241,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1ccc2c(c1)C=C/C2=C\Cn1oc(=O)[nH]c1=O
CHEMBL267850,CC(C)[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL7193,Nc1nc(O)c2ncn(COCCOP(=O)(O)OP(=O)(O)O)c2n1
CHEMBL7194,O=c1[nH]c(=O)c2ncn(CCCCCP(=O)(O)CP(=O)(O)O)c2[nH]1
CHEMBL266574,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(C#CC(C)n2oc(=O)[nH]c2=O)c1
CHEMBL7349,Cc1oc(-c2ccccc2)nc1COc1cccc(C#CC(C)n2oc(=O)[nH]c2=O)c1
CHEMBL268326,C[C@@H]1C[C@H](C)c2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL7243,[S-]c1nc2ccccc2c2cccc[n+]12
CHEMBL269255,CCOC(=O)c1cc2ccccn2c(=S)n1
CHEMBL267907,C[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(C)C
CHEMBL7089,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2C[C@H]1C
CHEMBL6492,O=c1cc(-c2ccc(O)cc2O)oc2cc(O)ccc12
CHEMBL269331,CNc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL268541,CCNc1cccnc1N1CCN(C(=O)c2nc3ccccc3s2)CC1
CHEMBL6770,CCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3s2)CC1
CHEMBL6781,CCOC(=O)c1cc2ccccn2c(=O)n1
CHEMBL266904,Fc1ccc2c(c1)-c1nc(-c3ccccn3)[nH]c1CCC2
CHEMBL266241,Clc1ccc2c(c1)-c1nc(-c3ccccc3)[nH]c1CCC2
CHEMBL7065,CC(C)NCC(O)COc1ccc(C[S+]([O-])CC2CCCC2)cc1
CHEMBL6689,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(C)C
CHEMBL267939,COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC[C@@H]2C(=O)NO)cc1
CHEMBL6572,COc1ccc(S(=O)(=O)N2C[C@@H]3CCCN3C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL7187,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@@H](C)[C@H](C)[C@@H]3O
CHEMBL267928,Nc1nc(N)c2c(/C=C\c3ccc4ccccc4c3)cccc2n1
CHEMBL266320,Nc1nc(N)c2c(Cl)cccc2n1
CHEMBL6708,Nc1nc(N)c2c(Cl)c(N)ccc2n1
CHEMBL7285,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccc2oc(Cc3nc(-c4ccc(C(F)(F)F)cc4)oc3C)cc2c1
CHEMBL266266,O=c1[nH]c(=O)c2cc(Sc3ccc4ccccc4c3)ccc2[nH]1
CHEMBL7119,COc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2Cl)ccc1=O
CHEMBL7121,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](C)[C@@H](C)[C@H]3O
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1
CHEMBL7436,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(OC(F)(F)F)cc3)oc2C)c1
CHEMBL268569,CCC[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL6645,CCN(Cc1ccccc1)Cc1c(C(=O)N(CC)CC)nc2ccccc2c1-c1ccccc1
CHEMBL6646,COc1ccc2c(c1)-c1nc(-c3ccccn3)[nH]c1CCC2
CHEMBL6727,CCN(CC)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL6692,CCNc1cccnc1N1CCN(C(=O)c2nc3ccccc3[nH]2)CC1
CHEMBL269101,O=C(Cc1ccccc1)OC[C@H]1C[C@@H]2O[C@H]1[C@H]1C(=O)OC(=O)[C@H]12
CHEMBL7017,c1ccc2c(c1)CCCc1nc(-c3ccncc3)[nH]c1-2
CHEMBL414205,c1cncc(-c2nc3c([nH]2)-c2ccccc2CCC3)c1
CHEMBL268810,c1ccc(-c2nc3c([nH]2)-c2ccccc2CCC3)nc1
CHEMBL268654,Cc1ccc2c(c1)-c1nc(-c3ccccn3)[nH]c1CCC2
CHEMBL6893,Cc1[nH]c(-c2ccccc2)nc1-c1cccnc1
CHEMBL6904,CCN(C(C)=O)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL414013,COc1cc2c(cc1OC)Nc1ncnc(O)c1C2
CHEMBL415482,COc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL267178,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1
CHEMBL268207,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@@H](C)[C@H](C)[C@H]3O
CHEMBL269120,C/C(=C\CC1OC(=O)NC1=O)c1cccc(OCc2nc(-c3ccccc3)oc2C)c1
CHEMBL7256,COc1c(C)cc(C(=O)N2CCN(c3ncccc3NC(C)C)CC2)cc1C
CHEMBL414018,C=C1[C@@H](CCCCCCCCCCCC)[C@@H]1CC(=O)[O-].[Na+]
CHEMBL6939,CC(C)NCC(O)COc1ccc(COCC2CC2)cc1
CHEMBL267447,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](C)[C@@H](C)[C@@H]3O
CHEMBL267141,C[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
CHEMBL6694,O=c1c(-c2ccc(O)cc2O)coc2cc(O)ccc12
CHEMBL6754,C=C1[C@@H](CC(=O)[O-])[C@H]1CCCC.[Na+]
CHEMBL6794,C=C1C[C@@H]1CC(N)=O
CHEMBL265675,C=C1[C@@H](CC(N)=O)[C@H]1CCCC
CHEMBL7032,COc1ccc2c(c1O)-c1cc(O)cc3c1C(C2)N(C(=O)CN(CCCl)CCCl)CC3
CHEMBL6874,CC1(C)CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL6650,CC(=O)Nc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL6959,CC[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1CC
CHEMBL266637,COc1ccc2c(c1)-c1nc(-c3ccccc3)[nH]c1CC2
CHEMBL6973,COc1ccc(S(=O)(=O)N2CN(C)C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL7247,Nc1nc(O)c2ncn(CCCCCCCP(=O)(O)CP(=O)(O)O)c2n1
CHEMBL7248,CCOC(=O)c1cc2ccccn2/c(=N/c2ccc(C)cc2)n1
CHEMBL6895,C=C1[C@H](CCCC)[C@H]1CC(N)=O
CHEMBL6923,C=C1[C@H](CCCCCCCCCCCC)[C@H]1CC(=O)[O-].[Na+]
CHEMBL7262,C/C(=C\CC1OC(=O)NC1=O)c1cccc(OCc2nc(-c3ccc(OCC(F)(F)F)cc3)oc2C)c1
CHEMBL266697,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(Oc2ccc(OC)cc2)c1
CHEMBL6985,c1ccc(-c2nc3c([nH]2)CCOc2ccccc2-3)cc1
CHEMBL7177,CC[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL268378,CCOP(=O)(O)CP(=O)(O)CCCCCn1cnc2c(O)nc(N)nc21
CHEMBL6983,C[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C
CHEMBL7007,C=C1[C@H](CCCC)[C@H]1CC(=O)[O-].[Na+]
CHEMBL6795,CC(C)(CNC(=O)Cc1ccccc1)NCC(O)COC(=O)c1ccccc1F
CHEMBL6840,Cc1ccc(C(=O)OCC(O)CNC(C)C)cc1
CHEMBL267268,COc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2C(F)(F)F)ccc1=O
CHEMBL6987,CC(=O)c1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL267374,CC(C)(C)NCC(O)COC(=O)Cc1ccccc1
CHEMBL263085,COCCOC(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F
CHEMBL7135,O=[N+]([O-])c1oc2ccc3ccccc3c2c1CCO
CHEMBL6934,O=[N+]([O-])c1oc2ccc3ccccc3c2c1-c1ccccc1
CHEMBL266762,CCCCc1c([N+](=O)[O-])oc2ccc3ccccc3c12
CHEMBL265408,CCCCNC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
CHEMBL6535,CC(C)NCC(O)COC(=O)c1ccc(O)cc1
CHEMBL7283,CCNc1cccnc1N1CCN(Cc2cc3ccccc3[nH]2)CC1
CHEMBL7178,COc1ccc(N2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)c(OC)c1
CHEMBL7179,COc1c(C)cc(C(=O)N2CCN(c3ccccn3)CC2)cc1C
CHEMBL7287,CCOc1ccccc1N1CCN(C(=O)c2cc(C)c(OC)c(C)c2)CC1
CHEMBL267193,COc1ccc2c(c1)-c1nc(-c3ccncc3)[nH]c1CCC2
CHEMBL6493,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ncccc2NCc2ccccc2)CC1
CHEMBL268878,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1.CS(=O)(=O)O
CHEMBL29,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O
CHEMBL428,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12
CHEMBL7390,COc1ccc(S(=O)(=O)N2CN(Cc3ccccc3)C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL269019,COc1ccc(S(=O)(=O)N2CN(C3CCCCC3)C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL30,CN/C(=N\CCSCc1nc[nH]c1C)NC#N
CHEMBL6957,Cc1cccc(C(=O)OCC(O)CNC(C)C)c1
CHEMBL266130,COc1ccc(C(=O)OCC(O)CNC(C)C)cc1
CHEMBL6958,CCc1nnc2c(NC(C)C)nc3ccccc3n12
CHEMBL7271,CCc1nnc2c(NC3CCCC3)nc3ccccc3n12
CHEMBL428482,CC(C)Nc1cnnc(N2CCN(C(=O)c3ccc4[nH]ccc4c3)CC2)c1
CHEMBL267398,CC(C)(CNS(=O)(=O)c1ccccc1)NCC(O)COC(=O)c1ccccc1F
CHEMBL451240,CC(C)(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(F)ccc3[nH]2)CC1
CHEMBL6682,CCNc1cccnc1N1CCN(C(=O)c2cccc3cc[nH]c23)CC1
CHEMBL6870,CN(C)S(=O)(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F
CHEMBL427646,COc1ccc2[nH]c(C(=O)N3CCN(c4ncccc4NC(C)(C)C)CC3)cc2c1
CHEMBL269276,CCNc1cccnc1N1CCN(C(=O)c2ccc3[nH]ccc3c2)CC1
CHEMBL7149,Cc1ccc2c(c1)-c1nc(-c3ccncc3)[nH]c1CCC2
CHEMBL7235,C=C1C[C@@H]1CC(=O)[O-].[Na+]
CHEMBL7219,CCc1nnc2c(NCC(C)O)nc3ccccc3n12
CHEMBL6938,COc1ccc2c(c1)-c1nc(-c3ccccc3)[nH]c1CCC2
CHEMBL269561,Fc1ccc2c(c1)-c1nc(-c3ccncc3)[nH]c1CCC2
CHEMBL7067,CC(CCc1ccccc1)NCC(O)c1cc(C(N)=O)c2c(ccn2C)c1
CHEMBL6896,CCCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL6880,CCNc1cccnc1N1CCN(C(=O)c2ccc3ccccc3n2)CC1
CHEMBL266348,Cc1c(N2CC[C@@H](CN)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12
CHEMBL7342,Cc1ccc2c(c1)-c1nc(-c3cccnc3)[nH]c1CCC2
CHEMBL429006,COc1ccc2c(c1)-c1nc(-c3cccnc3)[nH]c1CCC2
CHEMBL7370,Fc1ccc2c(c1)-c1nc(-c3cccnc3)[nH]c1CCC2
CHEMBL7307,CCCOc1cccc(C(=O)OCC(O)CNC(C)C)c1
CHEMBL6863,CC(C)NCC(O)COC(=O)c1ccc(F)cc1
CHEMBL266211,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(F)ccc3[nH]2)CC1.CS(=O)(=O)O
CHEMBL7319,Nc1nc(O)c2ncn(CCCCCCP(=O)(O)CP(=O)(O)O)c2n1
CHEMBL266590,COc1ccc(-c2c(F)cc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)ccc1=O
CHEMBL7336,CC(C)(C)NCC(O)COC(=O)c1ccncc1
CHEMBL7426,Oc1[nH]c(Br)nc2nnc(Br)c1-2
CHEMBL7389,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ncccc2NCC(F)(F)F)CC1
CHEMBL268402,O=C(CCCc1ccccc1)OC[C@H]1C[C@@H]2O[C@H]1[C@H]1C(=O)OC(=O)[C@H]12
CHEMBL7454,CCCCc1nnc2c(NC3CCCC3)nc3ccccc3n12
CHEMBL7455,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2C[C@@H]1C
CHEMBL7402,C=C1[C@@H](CC(=O)[O-])[C@H]1CCCCCCCCCCCC.[Na+]
CHEMBL7468,C=C1[C@@H](CC(=O)[O-])[C@H]1CCCCCCCC.[Na+]
CHEMBL7325,CCc1nnc2c(Nc3ccccc3)nc3ccccc3n12
CHEMBL7337,Cc1ccccc1C(=O)OCC(O)CNC(C)(C)C
CHEMBL7433,O=C(Cc1c[nH]c2ccccc12)OC[C@H]1C[C@@H]2O[C@H]1[C@H]1C(=O)OC(=O)[C@H]12
CHEMBL7434,CC(=O)Nc1ccc(C(=O)OCC(O)CNC(C)C)cc1
CHEMBL268801,CCc1nnc2c(NC3CC4CCC3C4)nc3ccccc3n12
CHEMBL7472,CCc1nnc2c(NC3CCCCC3)nc3ccccc3n12
CHEMBL7459,CC(C)NCC(O)COC(=O)c1cccc([N+](=O)[O-])c1
CHEMBL7533,CC(C)(C)NCC(O)COC(=O)c1cccc([N+](=O)[O-])c1
CHEMBL7323,CC(C)(C)NCC(O)COC(=O)CCc1ccccc1
CHEMBL266803,CC(=O)Nc1cccc(C(=O)OCC(O)CNC(C)C)c1
CHEMBL427995,CC(C)(C)NCC(O)COC(=O)c1ccc2c(c1)OCO2
CHEMBL266292,COCCN1CN(S(=O)(=O)c2ccc(OC)cc2)[C@@H](C(=O)NO)CC1=O
CHEMBL7756,COc1ccc(S(=O)(=O)N2CCN(C(C)C)C(=O)C[C@@H]2C(=O)NO)cc1
CHEMBL7206,COc1ccc2c(c1O)-c1cccc3c1C(C2)N(CCOCCCl)CC3
CHEMBL7217,COc1ccc2c(c1O)-c1cccc3c1C(C2)N(CCOC(=O)NCCCl)CC3
CHEMBL7233,CC(C)(C)NCC(O)COC(=O)c1ccc(O)cc1
CHEMBL7234,CC(C)(C)NCC(O)COC(=O)c1ccc(C=O)cc1
CHEMBL7249,CC(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F
CHEMBL7195,CC(C)C(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F
CHEMBL269745,Nc1nc(O)c2ncn(CCCCCP(=O)(O)CP(=O)(O)O)c2n1
CHEMBL7068,Nc1nc(O)c2ncn(CCCCP(=O)(O)CP(=O)(O)O)c2n1
CHEMBL7148,CCOC(=O)c1cc2ccccn2/c(=N/c2ccc(Cl)cc2)n1
CHEMBL7260,CCOC(=O)c1cc2ccccn2/c(=N/c2ccccc2)n1
CHEMBL7162,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1
CHEMBL267449,C#CCNc1ccc(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)ccc1=O
CHEMBL266447,C/N=c1\ccc(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)ccc1O
CHEMBL7175,CC(C)NCc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL7214,CCNC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
CHEMBL7373,CC[C@@H]1C[C@H](C)c2cc3c(C(F)(F)F)cc(O)nc3cc2N1
